time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),rain (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),soil_temperature_7_to_28cm (°C),soil_moisture_7_to_28cm (m³/m³)
1665385200,25.5,73,20.2,918.7,0.2,100,7.1,30,23.3,0.482
1665388800,25.2,72,19.9,917.6,0.3,100,6.5,34,23.5,0.481
1665392400,23.4,79,19.6,916.9,3.8,100,7.7,349,23.6,0.483
1665396000,22.9,80,19.3,916.4,4,92,7.6,301,23.7,0.515
1665399600,22,89,20,916.6,0.9,80,3.7,281,23.7,0.509
1665403200,21.9,88,19.9,916.7,0.3,62,4,297,23.7,0.507
1665406800,21.4,91,19.9,917.3,0.2,55,3.9,326,23.7,0.505
1665410400,21.1,94,20,917.6,0,53,3.6,315,23.6,0.503
1665414000,20.7,95,20,918.1,0,59,3.2,360,23.5,0.502
1665417600,20.6,95,19.8,919,0.2,80,3.3,354,23.5,0.501
1665421200,20.2,94,19.2,919,0.8,94,6.9,313,23.4,0.5
1665424800,20,95,19.2,918.9,0,100,7.1,311,23.3,0.5
1665428400,20.1,96,19.4,918.5,0,100,6.4,308,23.2,0.499
1665432000,20,96,19.4,918.2,0.2,100,5.1,309,23.1,0.498
1665435600,20,96,19.3,917.8,0.1,100,4.3,294,23,0.498
1665439200,19.8,97,19.4,917.4,0.1,94,1.6,297,23,0.497
1665442800,19.8,97,19.4,917.4,0,97,1.1,18,22.9,0.497
1665446400,19.7,98,19.3,917.7,0,93,1.8,349,22.8,0.496
1665450000,19.7,98,19.4,918.2,0,100,3.2,333,22.7,0.496
1665453600,20.5,92,19.2,918.9,0,100,5.4,312,22.7,0.495
1665457200,22,84,19.2,919.4,0,97,5.3,298,22.7,0.495
1665460800,23.1,78,19.2,919.7,0.2,65,7,305,22.7,0.494
1665464400,24.3,76,19.7,919.7,0.1,65,9.1,304,22.9,0.493
1665468000,25.4,74,20.4,919.7,0,54,9.8,298,23.1,0.492
1665471600,26,75,21.2,918.6,0.2,100,8.4,295,23.4,0.491
1665475200,24.1,77,19.8,917.6,1,73,10.5,308,23.6,0.491
1665478800,23.8,79,19.9,917.1,3.5,78,11.2,315,23.8,0.492
1665482400,24.2,77,20,916,0.7,65,10,300,23.9,0.505
1665486000,24.4,76,20,916.1,0,53,9.5,295,24,0.5
1665489600,23.3,80,19.6,916.4,0.1,20,8.6,292,24.1,0.499
1665493200,22,86,19.5,916.9,0,35,7.8,283,24.1,0.498
1665496800,21.3,90,19.6,918.2,0,71,6.6,248,24,0.497
1665500400,20.9,93,19.7,918.3,0,36,4.6,198,23.9,0.496
1665504000,20.7,95,19.8,919.5,0,46,3.7,191,23.9,0.495
1665507600,20.3,97,19.8,919.2,0,100,3.4,198,23.8,0.495
1665511200,20,98,19.7,919.2,0,100,2.5,225,23.7,0.494
1665514800,19.5,98,19.3,918.8,0,100,1.5,256,23.6,0.493
1665518400,19.3,99,19.1,918.1,0,100,2.5,188,23.4,0.493
1665522000,19.1,99,19,917.8,0,86,3.3,167,23.3,0.492
1665525600,19,99,18.9,917,0,52,3.2,297,23.2,0.492
1665529200,19,99,18.9,917.3,0,46,3.8,311,23.1,0.491
1665532800,19,98,18.8,917.6,0,64,3.1,306,23,0.491
1665536400,18.9,99,18.7,918.7,0,55,3.1,306,22.9,0.49
1665540000,19.5,95,18.8,919.5,0,74,2.9,277,22.8,0.49
1665543600,20.8,89,18.9,920.6,0,85,4.1,225,22.8,0.489
1665547200,22,83,19,920.8,0,97,5.2,192,22.9,0.489
1665550800,23.8,77,19.6,921.2,0.1,100,5.2,192,23,0.488
1665554400,24.9,75,20.3,920.8,0,34,4.7,203,23.2,0.487
1665558000,25.4,76,20.8,919.5,0,59,4.1,195,23.5,0.486
1665561600,26.1,70,20.2,919,0.2,77,5.9,191,23.7,0.485
1665565200,26.3,68,19.8,917.2,0.1,56,7.2,186,24,0.484
1665568800,25.6,69,19.5,915.4,0.4,31,6.6,257,24.2,0.483
1665572400,24.2,75,19.6,916,0.6,44,6.3,301,24.3,0.486
1665576000,22.7,85,20.1,916.8,1.6,41,4.3,312,24.4,0.486
1665579600,21.4,93,20.1,917.4,1.6,42,5.1,309,24.4,0.502
1665583200,21,93,19.9,918.1,1.2,34,4.8,312,24.3,0.501
1665586800,20.7,95,19.8,919.1,0.4,41,1.8,143,24.2,0.502
1665590400,20,97,19.6,919.6,0.5,33,0.4,360,24.1,0.502
1665594000,19.8,97,19.3,919.4,0.1,77,2.7,23,24,0.503
1665597600,19.6,98,19.2,919.5,0,94,2.2,90,23.9,0.503
1665601200,19.9,98,19.5,919.1,0.4,100,2.6,106,23.8,0.502
1665604800,19.9,98,19.5,918.6,0.4,51,0.4,90,23.7,0.502
1665608400,20,97,19.5,917.6,0.1,29,1.8,281,23.6,0.502
1665612000,19.8,98,19.5,917.8,0,49,2.6,236,23.5,0.501
1665615600,19.3,100,19.3,917.3,0,70,2,225,23.4,0.501
1665619200,19.2,100,19.2,918,0,60,2.3,129,23.3,0.501
1665622800,19.5,98,19.2,918.7,0,99,5.2,102,23.2,0.5
1665626400,20.3,94,19.3,919.4,0,65,5.9,101,23.1,0.499
1665630000,21.4,87,19.2,919.6,0.1,52,6.5,93,23.1,0.499
1665633600,23.1,79,19.4,919.9,0.2,80,6,73,23.1,0.498
1665637200,24.7,72,19.2,919.9,0.1,77,4.1,52,23.3,0.497
1665640800,25.3,69,19.1,919.7,0.2,56,3.3,13,23.5,0.496
1665644400,26.3,63,18.7,918.7,0.1,47,4.4,351,23.7,0.495
1665648000,26.8,61,18.6,917.8,0.1,57,5.1,356,24,0.494
1665651600,26.5,62,18.6,917.2,0.1,67,4.4,9,24.2,0.493
1665655200,26.3,63,18.8,916.1,0,40,5.8,353,24.4,0.492
1665658800,24.6,69,18.5,915.8,0.5,48,8.3,360,24.6,0.491
1665662400,24.1,72,18.8,916.8,0,100,4.8,13,24.6,0.491
1665666000,23.4,76,18.9,917.3,0.1,79,3.8,17,24.6,0.491
1665669600,22.4,82,19.1,918.3,0.2,67,4.1,15,24.6,0.49
1665673200,21.8,85,19.2,919.1,0.4,66,5.8,360,24.5,0.49
1665676800,21.2,89,19.4,919.5,0.3,42,8.3,2,24.4,0.49
1665680400,20.6,92,19.3,919.3,0.2,34,7.2,357,24.3,0.49
1665684000,20.2,94,19.3,919,0,31,4.5,346,24.2,0.49
1665687600,19.7,98,19.3,918.9,0.1,36,3.9,326,24.1,0.489
1665691200,19.3,99,19.1,917.8,0,34,4,280,23.9,0.489
1665694800,18.9,100,18.9,917.4,0,63,3.5,246,23.8,0.489
1665698400,18.7,100,18.6,916.9,0,74,4.1,232,23.6,0.489
1665702000,18.8,100,18.8,916.9,0,73,3.3,257,23.5,0.489
1665705600,18.8,99,18.7,917.2,0,97,5.1,266,23.4,0.488
1665709200,18.9,99,18.8,917.7,0,85,6.7,254,23.2,0.488
1665712800,19.3,98,19,918.4,0,72,8.4,239,23.2,0.488
1665716400,20.7,91,19.2,918.8,0,91,8.7,225,23.1,0.488
1665720000,22.5,83,19.5,919.2,0.1,100,6.7,216,23.2,0.487
1665723600,24.3,72,19,919.6,0.2,100,5.1,184,23.4,0.486
1665727200,25.4,68,19,919.2,0.2,98,4.5,151,23.6,0.486
1665730800,26.2,70,20.2,918.2,0,100,4.3,138,23.8,0.485
1665734400,26.9,65,19.7,917.1,0.1,88,3.9,146,24.1,0.484
1665738000,26.7,65,19.7,916.2,0,64,5.4,143,24.4,0.483
1665741600,25.9,67,19.3,915.1,0.3,65,3.4,122,24.5,0.482
1665745200,24.4,76,19.8,915.7,0.5,80,7.6,31,24.7,0.482
1665748800,22.5,89,20.6,916,1,98,6.5,19,24.7,0.482
1665752400,21.5,93,20.3,917.1,2.2,100,4.7,360,24.7,0.483
1665756000,21,94,20.1,917.5,1.8,100,3.6,354,24.6,0.501
1665759600,20.6,95,19.9,918.1,1.9,100,1.9,338,24.5,0.502
1665763200,20.5,96,19.8,918.5,1.1,70,1.3,124,24.4,0.502
1665766800,20.3,97,19.8,918.4,0.4,44,3.1,135,24.3,0.502
1665770400,20.1,98,19.8,918,0.5,52,4.4,145,24.2,0.502
1665774000,19.5,98,19.1,917.5,1.4,97,3.6,127,24.1,0.502
1665777600,19.4,97,18.9,916.9,0.3,91,3.2,117,23.9,0.52
1665781200,19.3,98,18.9,916.2,0.1,60,4.8,103,23.8,0.488
1665784800,19.1,98,18.7,915.5,0,54,5.1,82,23.7,0.486
1665788400,18.9,98,18.5,915.8,0,46,4.3,90,23.5,0.485
1665792000,18.9,98,18.6,916.6,0,43,4.3,95,23.4,0.483
1665795600,19.1,98,18.7,917.1,0,50,4.7,86,23.3,0.482
1665799200,20.1,92,18.8,918,0,51,5.9,79,23.2,0.481
1665802800,21.5,86,19.1,918.5,0,83,5.5,67,23.2,0.48
1665806400,23.2,77,18.9,918,0,80,7.1,60,23.2,0.479
1665810000,24.4,71,18.7,918.2,0.1,64,9.1,56,23.4,0.478
1665813600,25.2,67,18.7,918.2,0.1,43,9.5,53,23.5,0.476
1665817200,26.2,64,18.9,917.1,0.2,40,9.3,54,23.7,0.475
1665820800,26.5,65,19.3,916.4,0,55,8.9,50,24,0.474
1665824400,27.1,62,19.2,915.7,0,70,7.9,51,24.2,0.472
1665828000,25.2,70,19.4,914.1,0.3,32,8.2,49,24.4,0.471
1665831600,24.8,72,19.3,914.2,0.1,61,9.1,18,24.6,0.471
1665835200,23.7,77,19.5,915,0.3,63,6.3,347,24.6,0.47
1665838800,22.9,81,19.5,916.1,0,74,5.6,345,24.6,0.47
1665842400,21.9,86,19.5,916.7,0.7,86,4.2,329,24.6,0.469
1665846000,21.2,91,19.7,917.4,0.7,100,4,333,24.5,0.469
1665849600,20.9,93,19.7,918.3,0.5,100,3.9,338,24.4,0.469
1665853200,20.8,92,19.5,918.3,0.9,100,3.4,328,24.3,0.469
1665856800,20.4,95,19.7,917.8,0.9,60,4.2,329,24.2,0.469
1665860400,20.1,96,19.4,917.3,0.1,58,5.5,328,24.1,0.469
1665864000,19.7,97,19.2,916.7,0.1,74,5.1,315,24,0.47
1665867600,19.5,97,19.1,916,0.2,81,4.1,322,23.8,0.47
1665871200,19.5,98,19.1,915.5,0,63,3.3,311,23.7,0.47
1665874800,19.6,97,19.1,916.1,0,66,4,297,23.6,0.47
1665878400,19.6,97,19.1,916.7,0,71,4.5,299,23.5,0.471
1665882000,19.8,96,19.1,917.5,0.1,100,4.5,299,23.4,0.471
1665885600,20.6,91,19,918.9,0.1,100,5.8,292,23.3,0.471
1665889200,21.6,87,19.3,919.4,0.1,75,7.3,281,23.3,0.471
1665892800,22.5,84,19.7,919.9,0,86,6.1,273,23.3,0.471
1665896400,23.3,82,20.1,920,0,54,5.8,270,23.4,0.471
1665900000,24.3,79,20.5,919.5,0.1,100,5.2,282,23.5,0.471
1665903600,24.4,74,19.5,918.2,0.9,84,4.9,287,23.6,0.471
1665907200,25.6,70,19.8,917.8,0.2,96,4.4,279,23.8,0.47
1665910800,26.1,67,19.6,917,0,89,3.9,292,24,0.47
1665914400,25.6,70,19.7,916.3,0.5,49,6.6,248,24.2,0.47
1665918000,24.6,76,20,916.6,0.3,52,4.8,283,24.3,0.47
1665921600,24,79,20.2,918,0.3,50,3.1,306,24.4,0.47
1665925200,22.2,88,20.1,918.9,3.7,52,7.2,342,24.4,0.471
1665928800,21.2,93,20,919.8,2,67,9.3,344,24.3,0.503
1665932400,20.5,95,19.7,920.5,2.1,62,9.6,347,24.2,0.502
1665936000,20.6,95,19.8,921.2,0.6,46,6.5,341,24.2,0.5
1665939600,20.4,96,19.8,921,0,46,5,330,24.1,0.499
1665943200,20,98,19.6,920.8,0,32,4.5,331,23.9,0.498
1665946800,19.7,98,19.4,919.9,0,37,5.1,356,23.8,0.497
1665950400,19.6,98,19.3,919,0,22,4.3,355,23.7,0.496
1665954000,19.2,99,19,918.5,0,30,3.7,331,23.6,0.495
1665957600,19.4,99,19.2,918.7,0,54,5.2,335,23.5,0.495
1665961200,19.5,98,19.2,918.8,0,70,4.7,337,23.4,0.494
1665964800,19.6,98,19.4,919.4,0,68,5.6,345,23.3,0.494
1665968400,19.9,98,19.5,919.7,0,72,6.8,357,23.2,0.493
1665972000,20.9,91,19.4,920.8,0,89,10.7,346,23.1,0.492
1665975600,21.9,87,19.6,921.4,0.1,81,10.2,342,23.1,0.492
1665979200,23.3,79,19.5,921.7,0.2,89,10.2,342,23.1,0.491
1665982800,24.4,73,19.3,921.7,0.2,75,10.6,342,23.2,0.49
1665986400,25.7,69,19.5,921.5,0.1,62,11.1,347,23.4,0.49
1665990000,26.1,66,19.2,920.6,0,30,10.2,350,23.6,0.488
1665993600,26.5,65,19.4,919.4,0,14,9.4,358,23.9,0.487
1665997200,26.8,64,19.3,919.1,0,71,9.4,353,24.1,0.486
1666000800,24.9,69,18.8,918.2,0.3,41,7.9,344,24.3,0.485
1666004400,23.6,77,19.3,917.6,1.1,67,6.9,317,24.4,0.485
1666008000,22.7,82,19.5,918.8,0.9,62,6.3,301,24.5,0.485
1666011600,21.8,87,19.5,919.3,0.3,53,5.1,315,24.5,0.485
1666015200,21.5,88,19.5,919.7,0,22,5.2,326,24.4,0.484
1666018800,20.8,92,19.5,920.3,0,27,5.1,315,24.3,0.484
1666022400,20.1,95,19.3,920.9,0,34,5,339,24.2,0.484
1666026000,19.6,97,19.1,921,0,47,4.9,343,24,0.484
1666029600,19.1,98,18.8,920.3,0,46,4.3,312,23.9,0.484
1666033200,19.3,97,18.9,920.2,0,59,4.3,275,23.8,0.484
1666036800,19.2,98,18.9,919,0,53,4,260,23.6,0.484
1666040400,19.2,98,18.9,918.3,0,44,4,243,23.5,0.484
1666044000,18.9,99,18.7,918.6,0,30,6,245,23.3,0.484
1666047600,18.7,99,18.6,918.7,0,50,5.5,238,23.2,0.484
1666051200,19.1,98,18.9,919.3,0,45,4.6,252,23.1,0.483
1666054800,19,99,18.9,919.9,0,59,3.4,252,22.9,0.483
1666058400,19.9,95,19.1,921.1,0,56,1.6,207,22.9,0.483
1666062000,21.6,86,19.1,921.7,0,51,3.9,202,22.9,0.483
1666065600,22.6,82,19.3,921.7,0.1,59,5,201,22.9,0.483
1666069200,24.3,73,19,922.1,0.2,66,5.3,208,23.1,0.482
1666072800,25.4,68,19.1,921.5,0.1,92,5.3,208,23.3,0.481
1666076400,25.6,69,19.4,920.5,0.1,100,4.9,216,23.5,0.481
1666080000,25.4,69,19.3,919.5,0.1,100,5.4,217,23.7,0.48
1666083600,25.7,68,19.3,918.7,0.1,92,5,201,23.9,0.48
1666087200,23.9,76,19.5,917.5,3.8,100,3.3,186,24.1,0.48
1666090800,23,79,19.1,917,1.8,47,1.9,202,24.2,0.511
1666094400,22.3,81,18.9,917.9,0.2,56,1.5,135,24.2,0.507
1666098000,21,89,19.1,918.8,0.4,53,5.2,106,24.1,0.505
1666101600,20.1,94,19.1,919.6,0.7,56,6.2,97,24.1,0.504
1666105200,19.9,95,19.1,920.1,0.8,81,5.5,101,24,0.503
1666108800,19.8,95,19,921.1,1.4,100,2.9,83,23.9,0.503
1666112400,19.5,97,19,921,1.2,100,2.9,90,23.8,0.511
1666116000,19.4,97,18.9,920.5,0.7,100,3.1,111,23.6,0.508
1666119600,19.7,97,19.2,919.7,0.1,76,3.9,146,23.5,0.489
1666123200,19.4,98,19,919,0,46,4,153,23.4,0.488
1666126800,19,99,18.8,918,0,43,3.3,139,23.3,0.487
1666130400,18.7,99,18.6,918.2,0,11,3.9,112,23.2,0.486
1666134000,18.4,100,18.3,917.8,0,79,3.7,119,23.1,0.484
1666137600,18,100,18,918,0,100,5.6,130,22.9,0.484
1666141200,17.9,99,17.8,918.5,0,100,3.9,112,22.8,0.483
1666144800,19.5,97,19,919.8,0,100,3.3,103,22.8,0.482
1666148400,21.4,89,19.6,920.6,0,38,4,90,22.8,0.481
1666152000,23.3,78,19.1,921,0.1,45,6.8,58,22.9,0.48
1666155600,24.5,72,19.2,921.1,0.1,44,7.6,45,23,0.479
1666159200,25.8,70,19.8,920.7,0,43,5.9,47,23.3,0.477
1666162800,26.5,64,19,919.8,0.1,27,4.6,51,23.5,0.476
1666166400,26.9,62,19,919.4,0,56,4.1,52,23.8,0.475
1666170000,26.7,63,18.9,918.4,0.1,34,4.6,51,24.1,0.473
1666173600,26.5,64,19.3,916.4,0,40,7.6,65,24.3,0.472
1666177200,24.1,76,19.6,917,1.2,63,8.4,50,24.5,0.472
1666180800,23.2,85,20.5,918,1.5,83,5.2,12,24.5,0.472
1666184400,22.1,89,20.2,918.5,1.4,72,4.8,347,24.5,0.472
1666188000,21.7,92,20.3,919.1,0.9,78,5.1,4,24.5,0.472
1666191600,21.2,94,20.2,919.7,0.7,77,5.1,356,24.4,0.473
1666195200,20.6,95,19.8,920.5,0.6,78,4.1,345,24.3,0.474
1666198800,20.4,95,19.5,920.5,0.6,71,3.6,323,24.2,0.476
1666202400,20.2,96,19.6,920.1,0.4,62,3.8,287,24.1,0.478
1666206000,19.7,97,19.2,919.6,0.3,65,2.9,270,24,0.479
1666209600,19.4,98,19.2,918.5,0.1,65,2.9,300,23.9,0.48
1666213200,19.3,98,19,917.8,0,72,0.5,135,23.7,0.481
1666216800,19.2,98,18.9,917.2,0,70,1.3,326,23.6,0.482
1666220400,18.8,100,18.8,917.5,0,68,1.3,34,23.5,0.482
1666224000,18.9,99,18.8,918.4,0,82,1.9,68,23.3,0.482
1666227600,19.1,99,18.9,919.2,0,76,2.1,59,23.2,0.483
1666231200,20,92,18.7,920.3,0,70,2,45,23.2,0.483
1666234800,21.4,87,19.2,921.1,0,71,2.5,352,23.2,0.483
1666238400,23.1,78,19.1,921.4,0.1,63,6.2,7,23.2,0.483
1666242000,24.5,70,18.7,921.2,0.2,48,9.1,9,23.3,0.483
1666245600,25.6,67,18.9,921,0,25,8.6,15,23.5,0.482
1666249200,26.4,67,19.8,920.2,0,26,7.4,14,23.8,0.481
1666252800,26.8,65,19.6,918.9,0.1,57,8.1,21,24.1,0.48
1666256400,26.7,63,19.2,917.9,0,65,6,25,24.3,0.48
1666260000,25,72,19.5,917.1,1.8,50,6.3,13,24.5,0.479
1666263600,23.3,82,20.1,918.1,3.2,100,6.9,39,24.6,0.482
1666267200,22.2,91,20.6,918.6,2,100,5.4,37,24.6,0.512
1666270800,21.8,91,20.3,919.7,1.5,90,7.5,35,24.6,0.508
1666274400,21.5,92,20.2,920.3,0.9,67,7.6,19,24.5,0.506
1666278000,21,92,19.7,920.8,1.3,61,6.9,6,24.4,0.505
1666281600,20.6,93,19.5,921.4,0.6,49,6.8,3,24.3,0.504
1666285200,20,96,19.4,921.4,0.2,53,7.6,355,24.2,0.504
1666288800,19.8,96,19.2,921.2,0,55,6.9,351,24.1,0.503
1666292400,19.9,96,19.3,920.4,0,55,5.1,356,24,0.503
1666296000,19.5,98,19.1,919.4,0,55,3.4,32,23.8,0.502
1666299600,19.3,98,19,918.5,0,53,4.1,38,23.7,0.502
1666303200,19.1,99,18.9,918.5,0,56,3.1,45,23.6,0.501
1666306800,19.2,99,19,919,0,52,3.8,41,23.4,0.501
1666310400,19.3,99,19.1,919.5,0,57,4.8,27,23.3,0.5
1666314000,19.3,99,19.1,920.3,0,44,6.2,21,23.2,0.5
1666317600,19.9,95,19.1,921.4,0,56,9.4,18,23.1,0.499
1666321200,21.3,85,18.6,921.8,0,63,9.9,10,23.1,0.499
1666324800,23.1,74,18.3,922.1,0,50,10.9,9,23.2,0.498
1666328400,24.2,69,18.1,922.1,0,62,13.6,11,23.3,0.497
1666332000,25.2,64,17.9,922.1,0.1,65,13.8,9,23.4,0.496
1666335600,25.9,63,18.2,921,0.1,74,12.8,10,23.6,0.495
1666339200,26.1,63,18.6,920.3,0,70,11.8,12,23.8,0.494
1666342800,24.8,68,18.6,919.5,0.9,85,11.4,18,24,0.493
1666346400,24.9,69,18.9,918.2,1.1,65,8.1,21,24.2,0.493
1666350000,24.4,71,18.7,918.5,0.1,57,6,17,24.3,0.493
1666353600,22.5,81,19,919.6,0.3,71,3.7,11,24.3,0.493
1666357200,21.2,87,18.9,920.4,0.7,88,5.2,348,24.3,0.493
1666360800,20.9,89,18.9,921.3,0.2,71,4.7,337,24.2,0.494
1666364400,20.7,89,18.9,922.1,0.1,64,4.3,336,24.1,0.494
1666368000,20.4,91,18.8,922.4,0,62,4.7,337,24,0.495
1666371600,20,93,18.8,922.2,0,44,5,339,23.9,0.495
1666375200,19.6,95,18.7,921.7,0,38,5.4,352,23.8,0.495
1666378800,19.4,97,18.9,921,0,39,4.2,20,23.6,0.495
1666382400,18.7,98,18.4,920.2,0,31,3.9,68,23.5,0.495
1666386000,18.4,98,18.1,919.8,0,29,4.3,90,23.4,0.495
1666389600,18,99,17.8,919.2,0,26,5.2,74,23.2,0.494
1666393200,17.8,98,17.5,919.8,0,18,5.5,67,23,0.494
1666396800,17.6,98,17.3,920.2,0,9,6.3,66,22.9,0.494
1666400400,17.5,98,17.1,921.1,0,16,7.1,66,22.7,0.494
1666404000,19.5,94,18.5,921.8,0,27,8,63,22.6,0.494
1666407600,21.6,85,19,922.6,0,20,10.2,58,22.6,0.494
1666411200,23.3,74,18.5,922.5,0,31,12.4,54,22.7,0.493
1666414800,24.8,65,17.8,922.7,0,64,14.3,51,22.9,0.492
1666418400,25.7,60,17.3,922.9,0,100,14.1,52,23.1,0.491
1666422000,25.7,58,16.9,921.8,0,67,14.3,56,23.3,0.49
1666425600,26,56,16.6,920.7,0,51,14.7,59,23.5,0.489
1666429200,26.2,55,16.5,920.1,0,60,14.5,63,23.7,0.488
1666432800,26,55,16.2,919.1,0,10,11.1,65,23.9,0.487
1666436400,25.6,56,16.3,919,0,13,9.6,70,24,0.486
1666440000,24.2,63,16.7,919.2,0,10,5.7,72,24.1,0.486
1666443600,22.5,70,16.6,920.3,0,8,6.8,72,24.1,0.485
1666447200,21.2,75,16.6,920.7,0,2,7.1,66,24,0.485
1666450800,20.3,79,16.6,921.4,0,2,7.6,65,23.9,0.485
1666454400,19.7,82,16.6,922.2,0,0,7.7,62,23.8,0.485
1666458000,19.2,85,16.6,921.8,0,3,7.5,55,23.6,0.484
1666461600,18.5,88,16.5,921.4,0,1,7.2,53,23.5,0.484
1666465200,18.2,87,16,920.5,0,0,6.8,58,23.3,0.484
1666468800,17.6,90,15.9,919.4,0,0,6.6,68,23.1,0.484
1666472400,17.1,91,15.7,918.8,0,3,7,78,22.9,0.484
1666476000,16.8,92,15.5,918.5,0,0,8.2,75,22.7,0.483
1666479600,16.4,93,15.3,918.4,0,1,7.8,77,22.5,0.483
1666483200,16.1,93,15,919.1,0,9,6.9,81,22.4,0.483
1666486800,15.9,93,14.9,919.8,0,18,6.9,81,22.2,0.483
1666490400,18.3,88,16.3,921.1,0,6,7.4,76,22,0.483
1666494000,21.2,78,17.2,921.8,0,0,7.5,73,22.1,0.482
1666497600,22.9,69,16.8,921.8,0,0,9.9,80,22.2,0.482
1666501200,24.1,62,16.5,922,0,0,10.8,92,22.4,0.481
1666504800,25,58,16.3,922.1,0,0,11,101,22.6,0.48
1666508400,25.5,53,15.2,921.1,0,3,10.9,107,22.9,0.478
1666512000,25.8,51,15.1,920.2,0,0,11.3,112,23.2,0.477
1666515600,25.9,51,14.9,919.4,0,0,11.8,113,23.4,0.476
1666519200,25.6,51,14.6,918.4,0,0,10.5,112,23.7,0.475
1666522800,24.9,53,14.6,918.2,0,0,10.4,110,23.8,0.474
1666526400,23.4,59,15.1,918.9,0,0,6.5,109,23.9,0.473
1666530000,21.5,65,14.7,919.4,0,0,6.6,103,23.9,0.473
1666533600,20.3,69,14.4,920.1,0,5,6.9,96,23.8,0.473
1666537200,19.4,71,14,920.6,0,6,7.2,93,23.7,0.473
1666540800,18.6,72,13.5,920.9,0,12,7.6,93,23.5,0.473
1666544400,18,73,13.1,920,0,1,8,98,23.3,0.472
1666548000,17.4,74,12.8,919.5,0,4,8.4,100,23.2,0.472
1666551600,17.2,71,11.9,918.5,0,16,8.9,104,23,0.472
1666555200,16.7,73,11.8,917.7,0,14,8.8,102,22.8,0.472
1666558800,16.2,75,11.7,917,0,18,8.8,99,22.5,0.472
1666562400,15.8,76,11.6,916.5,0,29,8.8,99,22.3,0.471
1666566000,15.5,77,11.5,916.9,0,26,9.5,101,22.1,0.471
1666569600,15.3,78,11.5,917.5,0,19,9.5,101,21.9,0.471
1666573200,15.1,80,11.7,918,0,27,10,103,21.7,0.471
1666576800,17.1,78,13.2,919.7,0,30,11.3,107,21.5,0.471
1666580400,20.3,64,13.1,920.6,0,30,11,109,21.5,0.47
1666584000,21.9,55,12.3,920.7,0,30,15.3,109,21.6,0.469
1666587600,23,51,12.3,921,0,28,15.9,115,21.8,0.468
1666591200,23.9,49,12.5,920.7,0,14,15.8,125,22,0.467
1666594800,24.6,44,11.5,919.5,0,12,15.8,131,22.2,0.466
1666598400,24.9,43,11.6,918.7,0,11,15.3,137,22.5,0.465
1666602000,24.9,43,11.4,918.1,0,8,15.1,140,22.7,0.463
1666605600,24.6,43,11.3,917,0,17,14.9,143,22.9,0.462
1666609200,23.8,48,12.1,917.3,0,3,12,139,23.1,0.462
1666612800,22.2,54,12.5,917.5,0,0,6.9,133,23.1,0.461
1666616400,20.4,60,12.3,918.3,0,0,7.6,109,23.1,0.461
1666620000,19,65,12.3,918.3,0,0,7.6,93,23,0.461
1666623600,18,68,12,918.8,0,0,7.6,82,22.9,0.461
1666627200,17.2,70,11.6,919.5,0,0,8.6,75,22.7,0.46
1666630800,16.7,70,11.2,919.1,0,0,8.9,76,22.5,0.46
1666634400,16.3,70,10.9,918.3,0,0,8.3,85,22.3,0.46
1666638000,16,69,10.4,917.5,0,0,8.6,88,22.1,0.46
1666641600,15.6,71,10.5,916.7,0,0,8.7,85,21.9,0.46
1666645200,15.2,74,10.6,916,0,0,9.1,83,21.7,0.46
1666648800,14.7,77,10.7,915.8,0,0,7.8,77,21.5,0.459
1666652400,14.2,79,10.7,916.1,0,0,7.2,72,21.3,0.459
1666656000,13.9,81,10.7,917.1,0,0,6.7,74,21.1,0.459
1666659600,13.7,83,10.9,917.9,0,0,6,73,20.8,0.459
1666663200,16.1,84,13.4,919.5,0,0,5.5,79,20.7,0.459
1666666800,20.5,62,12.9,920.8,0,0,4.7,99,20.8,0.459
1666670400,22.1,51,11.4,920.9,0,0,7.8,103,20.9,0.458
1666674000,23.2,47,11.2,921.3,0,0,8.6,112,21.1,0.457
1666677600,24,46,11.5,921.2,0,0,9.5,119,21.4,0.456
1666681200,24.6,43,11.1,920.3,0,0,9.8,126,21.7,0.454
1666684800,25,43,11.4,919.4,0,0,10,131,22,0.453
1666688400,25.1,43,11.5,919,0,0,9.7,135,22.3,0.452
1666692000,24.9,43,11.6,918.6,0,0,8.2,128,22.5,0.451
1666695600,24.3,47,12.2,918.5,0,0,7.4,129,22.7,0.45
1666699200,22.9,55,13.4,919,0,0,7.1,135,22.8,0.45
1666702800,21,62,13.4,919.1,0,0,8.9,122,22.8,0.45
1666706400,19.5,68,13.5,919.4,0,0,8.9,104,22.7,0.45
1666710000,18.2,74,13.5,919.8,0,0,8.6,90,22.6,0.45
1666713600,17.3,77,13.2,920.3,0,0,8,80,22.5,0.449
1666717200,16.6,78,12.8,920.1,0,0,8.2,75,22.3,0.449
1666720800,16.1,79,12.5,919.5,0,0,8.1,69,22.1,0.449
1666724400,15.6,79,12,919.3,0,0,7.8,68,21.9,0.449
1666728000,15.1,80,11.7,918.2,0,0,7.6,65,21.7,0.449
1666731600,14.7,81,11.5,917.7,0,0,7.9,60,21.5,0.449
1666735200,14.3,82,11.3,917.4,0,0,7.2,53,21.3,0.449
